IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
7.33,5.16,5.08,0.02,0.02,0.16,3.13,4.11,2.01,0.16,9.12,0.16,8.32,9.49,5.71,4.94,0.37,9.61,0.01,6.69,6.59,3.33,0.11,0.06,5.91,5.96,7.35,7.37,6.33,0.02,5.66,3.3,0.04,1.45,3.76,7.49,3.49,6.79
0.8,4.49,8.55,6.15,0.09,0.22,0.32,8.18,7.65,0.32,1.2,0.24,2.83,2.48,4.45,8.86,6.16,1.75,0.08,2.9,3.91,2.8,4.23,0.01,1.2,0.24,3.73,3.68,3.21,1.86,3.34,2.55,0.05,2.41,2.6,0.01,0.86,3.74
3.47,4.32,5.32,0.88,0.05,0.94,0.73,4.84,3.68,1.32,5.28,0.02,4.48,5.7,4.26,5.18,0.88,5.77,0.04,3.32,3.19,0.19,0.85,0.01,2.82,2.22,3.95,4.0,2.83,0.01,2.5,0.11,0.94,0.73,0.2,4.07,0.01,3.41
6.29,1.85,1.78,0.08,0.33,0.72,1.97,1.22,0.18,0.16,7.96,0.21,7.21,8.5,1.98,1.56,0.13,8.47,0.5,6.87,6.75,3.86,0.04,0.03,6.49,4.35,7.47,7.53,6.28,0.03,5.9,3.77,0.22,0.0,3.88,4.18,3.28,6.98
6.57,1.84,1.8,0.02,0.26,0.93,2.08,1.03,0.02,0.02,8.26,0.1,7.5,8.8,2.12,1.6,0.0,8.77,0.6,7.06,6.93,3.99,0.11,0.17,6.63,4.66,7.66,7.72,6.49,0.02,6.12,3.91,0.07,0.0,4.01,4.56,3.43,7.16
1.92,1.72,5.72,3.21,0.69,0.47,0.15,5.49,4.94,1.79,2.67,0.06,2.22,3.23,1.67,6.15,3.55,2.91,0.68,2.57,3.78,1.65,1.54,0.03,2.67,0.03,3.74,3.82,3.13,0.03,2.72,1.49,0.41,1.82,1.54,0.16,0.03,3.64
4.03,5.1,5.72,1.05,0.07,0.58,0.54,5.03,3.66,0.58,5.81,0.06,4.99,6.15,5.04,5.5,0.87,6.29,0.07,3.48,3.35,0.39,0.72,0.0,2.8,2.96,4.13,4.16,3.11,0.06,2.6,0.32,0.82,0.49,0.64,4.84,0.3,3.57
2.22,5.31,7.76,3.03,0.06,0.33,0.33,7.56,6.5,0.33,3.53,0.33,2.3,3.61,5.25,7.88,2.5,3.88,0.13,0.54,0.42,0.07,1.49,0.01,0.51,1.88,1.19,1.22,0.19,0.02,0.16,0.01,0.58,1.4,0.33,4.3,0.81,0.63
0.97,4.03,6.92,2.47,0.04,0.91,0.85,6.85,5.89,1.31,2.62,1.31,1.77,2.95,3.98,7.27,3.14,3.08,0.03,1.31,1.17,0.54,1.67,0.01,1.86,0.91,1.67,1.77,0.51,0.04,0.06,0.01,0.33,0.46,0.56,2.94,0.07,1.41
3.77,3.47,4.08,0.36,0.11,0.07,1.5,3.74,2.73,1.71,5.54,0.34,4.75,6.06,3.41,4.05,0.35,6.05,0.1,4.23,4.1,1.39,0.54,0.02,3.93,2.03,4.82,4.89,3.63,0.01,3.26,1.3,1.32,1.6,1.39,3.53,0.71,4.34
6.22,4.77,4.72,0.65,0.08,0.47,2.26,3.78,1.84,0.9,8.02,0.03,7.22,8.42,5.11,4.57,0.85,8.51,0.07,5.75,5.64,2.41,0.0,0.08,5.02,4.81,6.41,6.43,5.4,0.0,4.81,2.39,0.21,1.37,2.82,6.4,2.41,5.85
4.57,1.66,2.45,0.78,0.03,0.53,2.47,2.27,1.67,1.57,5.83,0.77,5.24,6.39,1.55,2.93,0.76,6.16,0.02,5.4,5.88,3.0,0.7,0.0,5.83,2.55,6.43,6.45,5.24,0.01,4.82,2.93,0.53,0.8,2.99,1.15,1.32,6.12
2.02,1.8,4.9,1.65,0.14,0.0,0.0,4.79,4.0,3.01,3.47,0.45,2.76,4.01,1.75,5.43,2.74,3.95,0.51,2.86,3.45,0.97,0.93,0.0,3.47,0.21,3.9,3.89,2.79,0.0,2.32,0.72,1.61,1.18,0.8,1.24,0.0,3.64
4.45,3.25,3.08,0.13,0.24,0.11,2.31,2.8,1.77,0.81,6.13,0.94,5.37,6.67,3.17,3.11,0.45,6.64,0.18,5.16,5.04,2.32,0.47,0.0,4.91,2.53,5.73,5.8,4.53,0.01,4.13,2.21,0.52,0.65,2.29,3.2,1.69,5.27
2.83,1.97,4.11,1.02,0.04,0.73,0.78,4.04,3.13,2.49,4.4,0.02,3.67,4.94,1.92,4.62,1.86,4.91,0.05,3.69,3.92,1.03,0.78,0.0,4.13,0.78,4.5,4.59,3.29,0.04,2.88,0.96,1.44,1.89,1.02,1.97,0.56,4.16
4.1,1.11,4.06,1.5,0.43,0.24,2.14,3.52,2.99,0.24,5.1,0.24,4.74,5.68,1.05,4.19,1.48,5.23,0.42,5.08,6.28,3.86,0.91,0.0,5.1,2.44,6.25,6.32,5.64,0.86,5.08,3.53,0.17,2.36,3.55,0.0,0.72,6.14
8.81,0.07,0.07,0.13,3.21,1.81,1.18,0.79,0.05,0.79,10.17,1.81,9.55,10.73,0.09,0.14,0.52,10.5,3.29,9.65,9.77,6.89,0.0,0.09,9.7,6.72,10.42,10.5,9.21,1.81,8.8,6.8,1.7,1.1,6.88,4.68,5.38,10.01
1.18,3.09,7.15,4.8,0.17,0.51,0.61,6.78,6.29,0.51,2.11,0.51,2.57,2.9,3.05,7.46,4.78,2.24,0.16,2.81,4.23,2.39,2.83,0.0,2.08,0.94,4.01,4.09,3.45,0.99,3.42,2.33,0.39,2.11,2.43,0.14,1.09,3.89
0.17,4.44,8.13,4.29,0.54,0.98,0.12,8.0,7.25,1.4,0.55,1.4,0.16,0.95,4.39,8.65,5.21,0.99,0.62,0.21,1.15,0.23,3.75,0.0,0.55,0.12,0.98,1.12,0.45,0.97,0.35,0.0,0.5,0.0,0.21,2.02,0.13,0.88
2.3,1.35,4.73,2.02,0.24,0.26,0.26,4.59,3.9,2.54,3.55,0.12,2.92,4.1,1.29,5.24,2.86,3.95,0.46,3.1,3.86,1.44,0.56,0.0,3.55,0.61,4.18,4.17,3.2,0.0,2.69,1.12,1.14,1.55,1.13,0.84,0.32,3.95
4.15,5.32,5.9,1.24,0.01,0.35,0.35,5.19,3.76,0.35,5.92,0.15,5.08,6.23,5.27,5.68,0.69,6.39,0.13,3.47,3.35,0.27,0.48,0.01,2.75,3.15,4.12,4.15,3.12,0.0,2.55,0.24,0.98,0.47,0.56,5.05,0.53,3.56
9.28,0.08,0.1,0.55,3.72,2.31,1.31,0.51,0.27,0.51,10.61,2.31,10.01,11.17,0.28,0.1,0.55,10.93,3.8,10.13,10.27,7.39,0.01,0.15,10.21,7.2,10.92,11.0,9.7,2.31,9.3,7.3,2.05,1.34,7.37,5.0,5.77,10.51
0.38,5.48,8.77,4.38,0.09,0.06,0.06,8.7,7.77,0.21,1.71,0.21,0.37,1.72,5.43,9.18,4.52,2.03,0.13,0.03,0.14,0.21,3.27,0.01,1.71,0.06,0.07,0.01,0.21,0.06,0.21,0.01,0.33,0.05,0.21,3.51,0.09,0.21
7.83,0.22,0.12,0.05,1.96,0.61,0.26,0.61,0.03,1.17,9.33,0.61,8.64,9.87,0.26,0.13,0.37,9.73,2.08,8.69,8.62,5.81,0.01,0.16,8.48,5.76,9.3,9.38,8.09,0.61,7.69,5.71,0.66,0.53,5.79,4.37,4.84,8.86
0.03,5.15,8.67,4.54,0.37,0.68,0.03,8.57,7.73,0.9,0.98,0.9,0.02,1.0,5.09,9.2,5.03,1.29,0.59,0.01,0.34,0.11,3.67,0.0,0.98,0.03,0.2,0.29,0.18,0.68,0.46,0.0,1.07,0.21,0.9,2.86,0.08,0.08
8.55,0.01,0.06,0.27,3.09,1.66,1.21,1.05,0.05,1.05,9.85,1.66,9.26,10.41,0.1,0.1,0.27,10.16,3.19,9.39,9.59,6.69,0.04,0.12,9.57,6.47,10.23,10.31,9.01,1.66,8.61,6.61,1.28,1.05,6.68,4.25,5.0,9.83
5.51,2.14,1.98,0.01,0.4,0.32,2.53,1.56,1.13,1.04,6.61,0.11,6.07,7.18,2.09,2.23,0.03,6.87,0.39,6.32,6.91,4.05,0.55,0.01,6.61,3.55,7.41,7.39,6.26,0.01,5.83,3.98,0.84,0.8,4.05,1.08,1.67,7.15
0.15,5.73,9.12,4.79,0.13,0.26,0.16,9.05,8.13,0.26,1.46,0.26,0.14,1.47,5.68,9.56,4.93,1.8,0.51,0.26,0.18,0.26,3.7,0.0,1.46,0.13,0.26,0.26,0.16,0.45,0.26,0.0,0.71,0.12,0.26,3.55,0.04,0.26
4.11,4.03,4.32,0.0,0.06,0.07,1.72,3.78,2.73,1.7,5.9,0.28,5.11,6.41,3.97,4.11,0.01,6.41,0.13,4.31,4.19,1.25,0.85,0.0,3.88,2.48,4.93,4.98,3.78,0.0,3.42,1.17,0.84,1.7,1.27,4.09,0.69,4.41
1.34,2.33,6.25,3.3,0.75,1.09,0.49,6.05,5.45,2.15,2.06,0.22,1.59,2.62,2.28,6.72,4.14,2.36,0.75,1.93,3.16,1.15,2.01,0.0,2.06,0.06,3.11,3.2,2.51,0.06,2.13,1.09,0.46,1.25,1.26,0.4,0.06,3.01
5.08,2.91,2.8,0.06,0.1,0.15,2.87,2.27,1.26,0.25,6.77,0.48,6.0,7.3,2.83,2.59,0.45,7.28,0.09,5.7,5.58,2.79,0.05,0.03,5.38,3.17,6.29,6.35,5.09,0.0,4.71,2.69,0.22,0.38,2.81,3.57,2.18,5.81
1.67,4.58,7.13,2.46,0.1,0.94,0.94,7.03,6.0,0.94,3.21,0.94,2.33,3.43,4.52,7.33,2.55,3.64,0.07,0.94,0.82,0.75,1.19,0.0,1.17,1.6,1.52,1.58,0.36,0.04,0.03,0.0,0.12,1.16,0.94,3.65,0.14,1.05
3.7,4.64,5.52,0.9,0.03,0.93,0.74,4.9,3.66,1.01,5.5,0.12,4.7,5.89,4.59,5.3,0.89,5.99,0.02,3.37,3.24,0.32,1.08,0.0,2.79,2.53,4.01,4.05,2.93,0.03,2.58,0.16,0.8,0.58,0.33,4.4,0.14,3.46
0.44,3.21,7.16,4.01,0.67,0.64,0.25,6.95,6.36,2.19,1.19,0.04,0.93,1.75,3.16,7.62,5.03,1.45,0.67,1.24,2.62,0.7,2.92,0.0,1.19,0.12,2.48,2.62,1.92,0.08,1.75,0.65,0.43,0.54,0.75,0.59,0.08,2.36
3.27,0.63,3.89,1.9,0.2,0.39,1.06,3.69,3.11,1.96,4.4,0.17,3.83,4.96,0.57,4.36,1.88,4.72,0.19,4.06,4.81,2.17,0.29,0.0,4.4,1.48,5.16,5.15,4.15,0.0,3.66,2.08,0.35,2.15,2.1,0.69,0.72,4.93
1.91,1.63,5.39,2.59,0.75,0.42,0.42,5.21,4.58,2.31,2.88,0.53,2.31,3.44,1.58,5.87,3.37,3.24,0.74,2.61,3.68,1.33,1.15,0.01,2.88,0.11,3.71,3.73,3.04,0.02,2.45,1.0,0.92,1.39,1.02,0.52,0.02,3.55
9.08,0.02,0.03,0.79,3.87,1.75,2.21,0.03,0.03,0.03,10.22,1.75,9.68,10.79,0.04,0.59,0.84,10.46,3.91,9.9,10.3,7.38,0.34,0.03,10.22,7.05,10.9,10.95,9.69,1.74,9.28,7.31,1.77,0.77,7.37,4.25,5.24,10.54
8.61,0.02,0.06,0.59,3.37,1.39,1.73,0.25,0.26,0.25,9.79,1.39,9.24,10.35,0.05,0.5,0.61,10.04,3.46,9.44,9.81,6.89,0.13,0.01,9.79,6.57,10.41,10.48,9.2,1.37,8.79,6.82,1.27,0.46,6.88,3.9,4.83,10.05
0.26,5.57,8.88,4.52,0.01,0.17,0.17,8.82,7.89,0.18,1.64,0.18,0.25,1.64,5.51,9.3,4.65,1.96,0.24,0.1,0.18,0.18,3.41,0.0,1.64,0.01,0.05,0.12,0.18,0.17,0.18,0.0,0.44,0.06,0.18,3.52,0.01,0.18
3.63,3.06,3.86,0.26,0.13,0.02,1.46,3.68,2.64,1.67,5.35,0.25,4.58,5.89,3.0,3.98,0.64,5.87,0.35,4.3,4.17,1.47,0.27,0.0,4.09,1.79,4.86,4.93,3.65,0.01,3.26,1.36,1.29,1.37,1.45,3.12,0.89,4.41
0.02,5.06,8.64,4.58,0.49,0.84,0.02,8.53,7.71,1.01,0.83,1.01,0.03,0.85,5.01,9.17,5.14,1.13,0.74,0.02,0.51,0.06,3.76,0.0,0.83,0.02,0.29,0.43,0.01,0.84,0.29,0.0,1.07,0.11,0.77,2.71,0.05,0.19
3.4,2.65,3.82,0.43,0.24,0.25,1.29,3.73,2.73,1.84,5.07,0.04,4.31,5.61,2.59,4.09,1.05,5.59,0.27,4.24,4.13,1.29,0.22,0.0,4.14,1.48,4.78,4.86,3.57,0.01,3.17,1.18,1.28,1.39,1.27,2.71,1.05,4.37
8.08,0.12,0.03,1.06,2.92,0.79,1.6,0.3,0.01,0.3,9.22,0.79,8.68,9.78,0.25,0.03,1.09,9.46,2.91,8.9,9.33,6.41,0.1,0.02,9.22,6.05,9.92,9.96,8.71,0.78,8.3,6.35,0.87,0.06,6.41,3.3,4.24,9.57
0.9,5.34,8.42,3.92,0.63,0.29,0.19,8.36,7.39,0.29,2.23,0.29,0.89,2.25,5.29,8.76,3.92,2.54,0.57,0.02,0.11,0.29,2.71,0.24,1.85,0.53,0.26,0.29,0.29,0.03,0.29,0.24,0.03,0.48,0.29,3.69,0.65,0.03
8.37,0.09,0.09,0.5,2.55,1.19,0.82,0.94,0.08,0.94,9.83,1.19,9.16,10.38,0.11,0.07,0.53,10.21,2.66,9.22,9.2,6.37,0.0,0.31,9.07,6.29,9.87,9.95,8.66,1.19,8.26,6.27,1.07,0.6,6.35,4.71,5.23,9.43
4.1,5.67,6.51,1.84,0.22,0.0,0.0,5.78,4.32,0.0,5.8,0.0,4.87,6.04,5.62,6.29,0.09,6.24,0.2,3.09,2.99,0.12,0.53,0.0,2.31,3.36,3.76,3.77,2.73,0.0,2.09,0.0,1.58,0.05,0.23,5.28,1.03,3.2
0.31,5.65,8.89,4.47,0.21,0.01,0.01,8.83,7.88,0.04,1.85,0.04,0.3,1.85,5.59,9.28,4.5,2.16,0.3,0.04,0.04,0.04,3.3,0.01,1.85,0.01,0.04,0.04,0.04,0.01,0.04,0.01,0.27,0.02,0.04,3.69,0.21,0.04
4.14,1.0,3.07,1.03,0.08,0.12,1.95,2.83,2.3,1.64,5.27,1.03,4.71,5.83,0.89,3.5,1.01,5.57,0.07,4.94,5.6,2.83,0.61,0.0,5.27,2.23,6.03,6.02,4.95,0.02,4.49,2.76,0.45,1.46,2.83,0.68,0.7,5.8
6.35,1.61,1.8,0.13,0.99,0.27,2.49,1.11,0.6,0.27,7.32,0.27,6.82,7.88,1.6,1.78,0.11,7.52,0.98,7.13,7.81,4.97,0.37,0.0,7.32,4.44,8.23,8.22,7.15,0.03,6.71,4.9,0.03,0.17,4.96,1.31,2.32,8.01
1.25,3.08,7.13,4.76,0.22,0.45,0.68,6.76,6.25,0.45,2.16,0.45,2.64,2.97,3.04,7.43,4.74,2.3,0.21,2.88,4.3,2.45,2.81,0.01,2.13,1.0,4.08,4.16,3.52,1.05,3.48,2.4,0.44,2.18,2.5,0.09,1.16,3.95
10.35,0.09,0.84,1.51,5.04,3.06,2.65,0.28,0.28,0.28,11.53,3.06,10.99,12.1,0.1,0.96,1.51,11.78,5.15,11.18,11.5,8.58,0.05,0.0,11.51,8.3,12.12,12.21,10.91,3.06,10.5,8.51,2.98,2.1,8.57,5.57,6.56,11.74
6.9,3.62,3.53,0.36,0.12,0.26,3.45,2.57,0.54,0.26,8.7,0.15,7.9,9.19,4.11,3.4,0.19,9.21,0.11,6.77,6.64,3.54,0.14,0.11,6.1,5.27,7.41,7.45,6.34,0.04,5.9,3.52,0.25,0.16,3.68,6.21,3.15,6.86
0.81,3.19,6.23,2.1,0.27,0.34,0.41,6.16,5.24,2.16,2.6,1.18,1.8,3.11,3.14,6.69,3.15,3.11,0.26,1.63,2.0,0.05,1.71,0.01,2.6,0.44,2.47,2.51,1.35,0.02,0.85,0.01,0.88,0.08,0.04,2.26,0.09,2.2
4.18,5.16,5.64,0.97,0.02,0.55,0.61,4.93,3.53,0.55,5.96,0.08,5.14,6.31,5.11,5.42,0.95,6.44,0.1,3.63,3.5,0.54,0.68,0.01,2.94,3.07,4.28,4.31,3.26,0.0,2.74,0.48,0.72,0.64,0.77,4.94,0.38,3.72
6.68,0.97,0.85,0.43,0.81,0.45,0.91,0.45,0.64,0.98,8.22,0.45,7.52,8.77,0.86,0.77,0.41,8.65,0.92,7.54,7.46,4.64,0.14,0.0,7.33,4.62,8.13,8.21,6.92,0.36,6.52,4.54,0.22,0.12,4.63,3.6,3.98,7.69
0.07,5.25,8.73,4.55,0.25,0.58,0.07,8.64,7.78,0.75,1.1,0.75,0.06,1.11,5.19,9.24,4.96,1.42,0.5,0.07,0.19,0.26,3.63,0.01,1.1,0.07,0.1,0.16,0.32,0.58,0.61,0.01,0.94,0.14,0.75,3.01,0.07,0.03
0.39,3.26,7.29,4.39,0.64,0.53,0.49,7.04,6.51,1.72,1.28,0.21,1.33,1.87,3.21,7.71,5.08,1.39,0.63,1.59,3.0,1.17,3.08,0.0,1.28,0.07,2.82,2.97,2.24,0.18,2.18,1.1,0.25,0.88,1.2,0.17,0.03,2.68
0.85,4.91,8.15,3.79,0.24,0.16,0.08,8.08,7.15,0.7,1.83,0.7,0.84,1.88,4.86,8.56,4.12,2.15,0.16,0.28,0.47,0.3,2.79,0.02,1.83,0.16,0.67,0.61,0.19,0.0,0.7,0.02,0.18,0.15,0.7,3.15,0.24,0.3
5.74,1.99,1.85,0.09,0.03,0.39,1.94,1.43,0.37,0.03,7.34,0.11,6.61,7.88,1.89,1.72,0.07,7.82,0.02,6.56,6.44,3.66,0.05,0.0,6.3,3.72,7.12,7.2,5.91,0.0,5.52,3.56,0.17,0.02,3.64,3.29,3.08,6.67
3.64,0.79,3.49,1.54,0.09,0.41,1.45,3.29,2.71,1.91,4.8,0.53,4.22,5.36,0.71,3.96,1.52,5.12,0.08,4.44,5.11,2.38,0.41,0.0,4.8,1.74,5.53,5.51,4.45,0.05,3.99,2.31,0.05,1.77,2.39,0.78,0.82,5.29
1.61,5.09,7.92,3.31,0.0,0.27,0.27,7.85,6.83,0.27,2.78,0.27,1.6,2.84,5.04,8.17,3.22,3.11,0.01,0.27,0.1,0.02,2.01,0.01,1.25,1.12,0.67,0.74,0.27,0.0,0.27,0.01,0.02,1.08,0.27,3.77,0.75,0.36
0.26,4.61,8.1,4.01,0.01,0.43,0.1,8.01,7.16,1.17,1.16,1.17,0.25,1.33,4.56,8.63,4.66,1.55,0.42,0.02,0.71,0.06,3.25,0.0,1.16,0.01,0.74,0.76,0.17,0.43,0.21,0.0,0.87,0.09,0.64,2.55,0.01,0.58
6.3,1.99,1.93,0.03,0.25,0.68,2.16,1.26,0.25,0.01,8.0,0.05,7.24,8.54,2.18,1.72,0.01,8.51,0.4,6.82,6.69,3.77,0.26,0.05,6.41,4.4,7.42,7.48,6.24,0.0,5.87,3.69,0.32,0.0,3.79,4.36,3.21,6.92
4.63,2.05,2.28,0.59,0.02,0.68,2.56,2.19,1.44,1.14,6.01,0.69,5.36,6.56,1.95,2.81,0.57,6.39,0.03,5.48,5.79,2.88,0.45,0.0,5.93,2.56,6.38,6.48,5.18,0.02,4.77,2.82,0.11,0.44,2.87,1.63,1.77,6.03
1.69,5.29,8.04,3.39,0.04,0.06,0.06,7.95,6.92,0.06,2.99,0.06,1.68,3.02,5.24,8.26,3.12,3.3,0.03,0.05,0.06,0.06,1.99,0.0,1.06,1.31,0.62,0.67,0.06,0.01,0.06,0.0,0.08,1.25,0.06,4.01,0.98,0.15
9.03,0.06,0.28,0.81,3.08,1.82,0.35,0.33,0.24,0.33,10.5,1.82,9.82,11.04,0.03,0.65,1.19,10.87,3.29,9.88,9.83,7.02,0.15,0.0,9.68,6.95,10.51,10.59,9.3,1.82,8.9,6.92,1.22,0.28,7.0,5.3,5.87,10.06
6.42,1.19,1.31,0.16,1.26,0.65,1.79,0.65,0.24,0.99,7.56,0.65,7.01,8.12,1.18,1.32,0.14,7.82,1.25,7.23,7.74,4.84,0.02,0.01,7.56,4.42,8.3,8.3,7.1,0.08,6.68,4.78,0.08,0.08,4.83,1.87,2.61,7.98
2.18,1.47,5.46,3.08,0.61,0.21,0.06,5.22,4.68,1.77,2.92,0.07,2.45,3.49,1.41,5.89,3.29,3.17,0.6,2.8,3.98,1.78,1.3,0.0,2.92,0.13,3.95,4.02,3.35,0.02,2.87,1.52,0.37,1.89,1.55,0.2,0.02,3.84
6.6,4.75,4.67,0.35,0.01,0.68,2.61,3.71,1.67,0.75,8.41,0.07,7.61,8.81,5.16,4.54,0.55,8.9,0.13,6.13,6.01,2.77,0.04,0.04,5.38,5.18,6.78,6.81,5.77,0.0,5.16,2.75,0.13,1.16,3.19,6.7,2.8,6.22
1.52,2.2,6.28,3.98,0.15,0.96,0.53,5.95,5.5,0.96,2.59,0.02,2.47,3.18,2.16,6.63,3.96,2.67,0.14,2.78,4.15,2.17,1.96,0.0,2.59,0.77,4.03,4.16,3.46,0.46,3.23,2.12,0.25,2.08,2.23,0.02,0.7,3.91
5.21,5.0,4.96,1.01,0.1,0.17,1.42,4.12,2.5,0.34,7.01,0.1,6.21,7.4,5.2,4.75,1.01,7.5,0.18,4.78,4.65,1.5,0.02,0.14,4.07,3.87,5.42,5.45,4.4,0.1,3.87,1.47,0.82,1.7,1.83,5.62,1.39,4.86
4.83,2.58,2.14,0.33,0.07,0.44,2.62,2.07,1.13,0.64,6.33,0.59,5.64,6.88,2.51,2.67,0.31,6.76,0.06,5.69,5.81,2.9,0.0,0.0,5.83,2.76,6.44,6.52,5.22,0.01,4.82,2.82,0.03,0.17,2.89,2.24,2.38,6.04
3.62,0.22,3.85,1.65,0.0,0.26,1.33,3.57,3.08,1.45,4.57,0.3,4.05,5.14,0.14,4.24,1.63,4.83,0.01,4.37,5.24,2.67,0.01,0.0,4.57,1.7,5.47,5.48,4.58,0.0,4.07,2.49,0.14,2.23,2.5,0.26,0.33,5.28
6.28,1.8,1.72,0.11,0.33,0.74,1.89,1.17,0.15,0.14,7.94,0.2,7.19,8.48,1.9,1.5,0.12,8.45,0.43,6.89,6.77,3.9,0.04,0.06,6.53,4.33,7.49,7.55,6.3,0.0,5.92,3.81,0.17,0.01,3.92,4.1,3.31,7.0
2.73,3.93,5.54,0.81,0.14,1.36,0.22,5.26,4.25,1.62,4.54,0.54,3.74,4.97,3.87,5.57,1.41,5.03,0.35,2.73,2.61,0.05,0.11,0.0,2.41,1.61,3.35,3.4,2.19,0.01,1.83,0.0,0.84,0.12,0.06,3.52,0.0,2.84
1.94,1.7,5.78,3.49,0.08,0.72,0.53,5.46,5.0,1.1,2.94,0.03,2.66,3.51,1.65,6.14,3.47,3.06,0.07,3.0,4.3,2.29,1.47,0.01,2.94,0.56,4.21,4.33,3.63,0.32,3.29,2.18,0.23,2.32,2.23,0.01,0.57,4.11
5.71,4.89,4.87,1.06,0.02,0.05,1.8,3.95,2.18,0.51,7.51,0.0,6.71,7.9,5.16,4.67,1.31,8.0,0.02,5.25,5.13,1.92,0.02,0.06,4.52,4.34,5.9,5.93,4.89,0.0,4.32,1.9,0.71,1.69,2.32,6.05,1.89,5.34
1.02,4.74,7.89,3.5,0.48,0.36,0.29,7.83,6.88,0.81,2.01,0.81,1.08,2.13,4.68,8.29,3.86,2.38,0.36,0.53,0.66,0.07,2.5,0.01,2.01,0.36,0.86,0.86,0.02,0.11,0.62,0.01,0.11,0.43,0.64,3.13,0.48,0.53
7.24,0.88,0.94,0.97,1.9,0.28,2.19,0.28,0.29,0.33,8.23,0.28,7.73,8.8,0.86,0.93,0.95,8.43,1.89,8.02,8.64,5.77,0.38,0.04,8.23,5.29,9.12,9.11,8.0,0.21,7.57,5.71,0.21,0.07,5.76,2.16,3.23,8.89
0.28,3.37,7.39,4.41,0.77,0.45,0.35,7.15,6.61,1.81,1.15,0.07,1.22,1.73,3.32,7.82,5.19,1.26,0.76,1.46,2.88,1.08,3.18,0.0,1.14,0.03,2.69,2.84,2.11,0.15,2.07,1.0,0.12,0.76,1.11,0.31,0.15,2.55
6.56,0.83,0.42,0.26,1.1,0.33,0.87,0.33,0.52,1.22,7.97,0.33,7.32,8.52,0.82,0.94,0.24,8.34,1.23,7.41,7.55,4.65,0.22,0.0,7.53,4.47,8.19,8.27,6.97,0.02,6.57,4.56,0.0,0.0,4.64,2.94,3.4,7.78
3.33,4.51,5.69,1.23,0.01,1.11,0.4,5.2,4.01,1.11,5.12,0.38,4.32,5.5,4.45,5.55,1.2,5.61,0.0,3.0,2.87,0.08,0.75,0.0,2.46,2.27,3.64,3.68,2.55,0.01,2.22,0.0,1.19,0.37,0.1,4.17,0.06,3.09
3.99,2.32,3.02,0.68,0.15,0.13,1.93,2.95,1.99,1.36,5.54,0.44,4.82,6.09,2.25,3.46,0.84,6.03,0.26,4.84,4.92,2.01,0.74,0.0,4.98,1.93,5.55,5.64,4.34,0.01,3.93,1.93,0.46,0.74,2.0,2.3,1.68,5.16
7.96,0.03,0.08,0.33,2.02,0.74,0.49,0.74,0.03,0.92,9.49,0.74,8.79,10.03,0.54,0.04,0.66,9.9,2.15,8.81,8.69,5.9,0.04,0.24,8.51,5.89,9.38,9.45,8.17,0.74,7.77,5.8,0.68,0.31,5.89,4.62,5.08,8.92
0.41,3.31,7.17,3.82,0.36,0.77,0.01,6.99,6.36,2.23,1.1,0.21,0.65,1.66,3.25,7.66,4.97,1.51,0.36,0.99,2.32,0.36,2.93,0.01,1.1,0.01,2.21,2.34,1.64,0.01,1.42,0.32,0.71,0.35,0.42,0.91,0.01,2.1
5.79,5.45,5.43,0.98,0.02,0.05,1.55,4.51,2.64,0.12,7.58,0.02,6.75,7.91,5.73,5.23,1.59,8.06,0.2,5.1,5.0,1.74,0.32,0.06,4.33,4.57,5.76,5.78,4.75,0.02,4.1,1.71,0.67,1.84,2.16,6.36,1.96,5.2
4.38,1.74,2.56,0.91,0.05,0.6,2.31,2.44,1.74,1.45,5.71,0.94,5.08,6.27,1.64,3.08,0.89,6.08,0.06,5.21,5.61,2.71,0.72,0.01,5.71,2.32,6.18,6.24,4.98,0.05,4.56,2.65,0.4,0.76,2.7,1.43,1.49,5.85
