IntrusionsBndys_Delamerian,IntrusionsBndys_Esk,IntrusionsBndys_HunterBown,IntrusionsBndys_KanimblanTablelands,IntrusionsBndys_Tabberabberan,MetamorphicBoundaries_Benambran,MetamorphicBoundaries_Delamerian,MetamorphicBoundaries_Esk,MetamorphicBoundaries_HunterBowen,MetamorphicBoundaries_KanimblanTablelands,MetamorphicBoundaries_Olarian,MetamorphicBoundaries_Tabberabberan,MetamorphicContactIsograds_Delamerian,MetamorphicIsograds_Delamerian,MetamorphicIsograds_Esk,MetamorphicIsograds_HunterBowen,MetamorphicIsograds_KanimblanTablelands,MetamorphicIsograds_Olarian,MetamorphicIsograds_Tabberabberan,RockUnitBndyFaults_BlanchetownClay,RockUnitBndyFaults_BookpurnongFm,RockUnitBndyFaults_CalivilFormation,RockUnitBndyFaults_CIP,RockUnitBndyFaults_CSP,RockUnitBndyFaults_CUR,RockUnitBndyFaults_DLO,RockUnitBndyFaults_DuddoLimestone,RockUnitBndyFaults_EttrickFormation,RockUnitBndyFaults_GeeraClay,RockUnitBndyFaults_LAO,RockUnitBndyFaults_LoxtonSands,RockUnitBndyFaults_MurrayBasinQuaternaryCover,RockUnitBndyFaults_PMIP,RockUnitBndyFaults_PTB,RockUnitBndyFaults_RenmarkGroup,RockUnitBndyFaults_THO,RockUnitBndyFaults_WDB,RockUnitBndyFaults_WinnamboolFormation
0.18,5.45,9.2,5.31,1.28,0.34,0.11,9.06,8.32,0.34,0.13,0.34,0.72,0.13,5.4,9.71,5.95,0.5,1.53,0.26,0.64,0.07,4.58,0.0,0.13,0.02,0.43,0.44,0.03,1.61,0.09,0.0,1.07,0.31,0.01,2.6,0.23,0.48
0.02,5.78,9.46,5.45,1.19,0.14,0.02,9.34,8.55,0.14,0.37,0.14,0.65,0.49,5.72,9.98,5.92,0.85,1.44,0.15,0.24,0.06,4.59,0.01,0.37,0.02,0.2,0.07,0.05,1.5,0.14,0.01,1.44,0.16,0.14,3.0,0.22,0.16
4.99,1.56,3.13,0.56,0.06,0.36,2.8,2.55,2.04,0.36,5.93,0.36,5.48,6.5,1.47,3.23,0.54,6.1,0.05,5.82,6.75,4.09,1.4,0.0,5.93,3.14,6.95,6.98,6.09,0.0,5.58,4.0,0.23,1.46,4.01,0.0,1.02,6.79
1.42,2.24,6.17,3.29,0.72,0.99,0.45,5.96,5.38,2.08,2.15,0.21,1.69,2.72,2.18,6.63,4.05,2.44,0.71,2.03,3.26,1.24,1.94,0.0,2.15,0.01,3.21,3.3,2.61,0.01,2.23,1.18,0.43,1.36,1.34,0.34,0.01,3.11
3.6,4.47,5.4,0.87,0.02,0.91,0.77,4.84,3.64,1.18,5.4,0.06,4.6,5.81,4.42,5.21,0.87,5.9,0.01,3.36,3.24,0.23,0.97,0.0,2.83,2.38,4.0,4.04,2.9,0.02,2.57,0.14,0.84,0.68,0.24,4.24,0.09,3.46
4.53,3.32,3.05,0.07,0.18,0.03,2.39,2.74,1.72,0.73,6.21,0.95,5.45,6.75,3.23,3.05,0.43,6.72,0.1,5.23,5.1,2.39,0.4,0.0,4.96,2.61,5.8,5.87,4.59,0.01,4.2,2.28,0.51,0.64,2.37,3.25,1.74,5.33
5.48,5.12,5.09,1.25,0.01,0.2,1.49,4.2,2.48,0.21,7.28,0.02,6.48,7.65,5.36,4.89,1.32,7.77,0.26,4.96,4.84,1.62,0.12,0.07,4.22,4.18,5.61,5.64,4.6,0.01,4.01,1.6,0.97,1.78,2.02,5.93,1.65,5.05
6.91,0.61,0.12,0.66,1.55,0.04,0.62,0.04,0.47,1.7,8.25,0.04,7.64,8.81,0.58,0.55,0.64,8.59,1.74,7.76,7.98,5.07,0.13,0.0,7.99,4.84,8.6,8.69,7.39,0.04,6.98,4.99,0.31,0.04,5.06,3.0,3.52,8.22
2.75,4.76,6.54,1.82,0.01,0.81,0.61,6.19,5.03,0.81,4.44,0.78,3.58,4.71,4.71,6.51,1.32,4.89,0.03,2.0,1.87,0.63,0.14,0.02,1.46,2.27,2.64,2.68,1.61,0.01,1.23,0.02,0.61,0.05,0.59,4.17,0.35,2.09
5.49,3.34,3.29,0.3,0.01,0.15,2.95,2.53,1.32,0.38,7.27,0.0,6.48,7.79,3.5,3.07,0.64,7.78,0.02,5.69,5.57,2.56,0.06,0.01,5.18,3.76,6.32,6.37,5.18,0.01,4.82,2.48,0.73,0.94,2.58,4.71,1.99,5.79
6.43,5.31,5.24,0.32,0.0,0.35,2.2,4.29,2.27,0.35,8.22,0.24,7.41,8.57,5.68,5.12,0.99,8.7,0.1,5.76,5.65,2.4,0.05,0.04,4.98,5.14,6.42,6.44,5.4,0.0,4.74,2.37,0.17,1.76,2.83,6.88,2.59,5.86
9.15,0.05,0.45,1.26,2.9,1.84,0.2,0.02,0.02,0.02,10.67,1.84,9.97,11.21,0.11,0.96,1.44,11.07,3.34,9.99,9.87,7.04,0.21,0.0,9.67,7.09,10.56,10.63,9.36,1.84,8.96,6.95,0.98,0.0,7.06,5.64,6.14,10.1
8.86,0.03,0.44,0.4,3.11,1.75,0.75,0.6,0.01,0.6,10.29,1.75,9.64,10.84,0.01,0.44,0.96,10.64,3.22,9.72,9.75,6.9,0.18,0.03,9.63,6.78,10.41,10.49,9.2,1.75,8.8,6.8,1.47,0.66,6.88,4.96,5.58,9.98
6.85,1.15,1.08,0.21,0.79,0.54,1.31,0.54,0.51,0.53,8.47,0.43,7.74,9.02,1.35,0.86,0.19,8.97,0.93,7.53,7.4,4.55,0.09,0.13,7.18,4.85,8.12,8.18,6.92,0.06,6.53,4.46,0.14,0.08,4.57,4.26,3.96,7.63
4.73,5.34,5.29,0.85,0.05,0.33,0.97,4.5,2.99,0.33,6.52,0.08,5.72,6.9,5.36,5.07,0.85,7.01,0.27,4.24,4.11,0.99,0.46,0.0,3.53,3.5,4.88,4.92,3.87,0.02,3.33,0.97,0.56,1.22,1.34,5.31,0.89,4.32
4.62,2.15,2.28,0.53,0.12,0.7,2.54,2.22,1.41,1.04,6.03,0.7,5.37,6.58,2.05,2.84,0.51,6.42,0.11,5.47,5.74,2.82,0.32,0.01,5.85,2.54,6.34,6.43,5.13,0.09,4.72,2.75,0.04,0.41,2.81,1.77,1.89,5.98
1.72,4.82,7.43,2.77,0.01,0.64,0.64,7.33,6.3,0.64,3.14,0.64,2.18,3.3,4.77,7.64,2.69,3.55,0.01,0.64,0.51,0.46,1.42,0.05,1.02,1.52,1.23,1.29,0.12,0.01,0.18,0.05,0.21,1.23,0.64,3.78,0.44,0.75
0.57,4.33,7.7,3.54,0.03,0.06,0.06,7.62,6.73,1.3,1.52,1.3,0.63,1.79,4.27,8.19,4.24,1.95,0.08,0.24,1.0,0.03,2.8,0.0,1.52,0.03,1.08,1.06,0.43,0.06,0.14,0.0,0.68,0.19,0.18,2.55,0.21,0.85
0.51,4.09,7.26,2.99,0.41,0.41,0.36,7.19,6.27,1.39,2.02,1.39,1.17,2.35,4.03,7.7,3.73,2.48,0.52,0.78,1.19,0.07,2.26,0.01,2.02,0.41,1.52,1.48,0.64,0.01,0.05,0.01,0.48,0.03,0.08,2.64,0.09,1.18
0.68,5.21,8.47,4.09,0.21,0.11,0.01,8.4,7.46,0.4,1.78,0.4,0.67,1.8,5.16,8.87,4.3,2.09,0.13,0.19,0.16,0.4,3.01,0.01,1.78,0.11,0.37,0.3,0.4,0.01,0.4,0.01,0.29,0.03,0.4,3.35,0.21,0.01
0.41,5.12,8.49,4.22,0.11,0.21,0.21,8.42,7.51,0.61,1.45,0.61,0.4,1.47,5.07,8.95,4.57,1.76,0.12,0.04,0.2,0.46,3.24,0.0,1.45,0.11,0.27,0.25,0.31,0.21,0.61,0.0,0.6,0.23,0.61,3.1,0.11,0.06
5.92,1.98,1.86,0.11,0.02,0.6,1.95,1.34,0.33,0.03,7.56,0.19,6.82,8.1,1.93,1.65,0.1,8.07,0.01,6.63,6.51,3.71,0.08,0.06,6.32,3.94,7.21,7.28,6.01,0.02,5.62,3.62,0.24,0.0,3.73,3.67,3.11,6.74
7.04,1.51,1.51,0.07,0.21,0.59,1.89,0.59,0.44,0.31,8.72,0.51,7.97,9.26,1.96,1.34,0.04,9.24,1.02,7.53,7.4,4.46,0.09,0.0,7.09,5.12,8.14,8.2,6.97,0.05,6.6,4.37,0.12,0.02,4.47,4.85,3.89,7.63
0.93,2.83,5.98,2.05,0.57,0.03,0.06,5.91,5.03,2.52,2.62,1.02,1.84,3.14,2.77,6.51,3.17,3.13,0.56,1.79,2.37,0.12,1.75,0.01,2.62,0.08,2.78,2.76,1.71,0.0,1.19,0.01,1.22,0.05,0.11,1.89,0.0,2.5
1.72,1.83,5.32,2.18,0.61,0.33,0.22,5.18,4.47,2.73,2.98,0.71,2.33,3.52,1.77,5.83,3.3,3.42,0.92,2.51,3.38,1.08,1.15,0.0,2.98,0.25,3.6,3.59,2.73,0.03,2.18,0.62,1.36,1.05,0.64,0.9,0.02,3.39
7.03,1.32,1.3,0.22,0.44,0.49,1.66,0.49,0.52,0.39,8.69,0.49,7.94,9.23,1.72,1.12,0.21,9.2,1.15,7.58,7.46,4.54,0.11,0.05,7.17,5.08,8.19,8.25,7.01,0.17,6.63,4.46,0.3,0.02,4.55,4.68,3.98,7.69
5.84,5.01,4.99,0.9,0.0,0.05,1.82,4.07,2.23,0.5,7.64,0.1,6.84,8.02,5.3,4.8,1.29,8.13,0.1,5.32,5.2,1.97,0.07,0.04,4.57,4.5,5.97,6.0,4.96,0.0,4.36,1.95,0.6,1.73,2.38,6.23,2.01,5.41
4.24,3.68,3.77,0.1,0.03,0.25,1.97,3.32,2.31,1.3,6.0,0.7,5.21,6.52,3.62,3.64,0.1,6.51,0.04,4.68,4.55,1.74,0.68,0.0,4.33,2.47,5.28,5.34,4.1,0.01,3.73,1.64,1.01,1.38,1.76,3.72,1.13,4.78
2.46,1.14,4.64,2.17,0.21,0.26,0.26,4.48,3.83,2.34,3.62,0.02,3.03,4.18,1.09,5.14,2.7,3.99,0.26,3.24,4.06,1.64,0.42,0.0,3.62,0.8,4.34,4.33,3.4,0.0,2.88,1.3,0.93,1.74,1.31,0.73,0.4,4.12
2.37,1.69,4.54,1.47,0.16,0.32,0.3,4.45,3.64,3.01,3.83,0.14,3.13,4.38,1.64,5.08,2.46,4.31,0.19,3.21,3.7,1.02,0.77,0.0,3.83,0.33,4.22,4.22,3.05,0.08,2.61,0.96,1.44,1.49,1.05,1.39,0.24,3.94
3.6,0.53,4.23,1.87,0.31,0.44,1.49,3.85,3.41,0.79,4.55,0.44,4.13,5.11,0.49,4.52,1.85,4.71,0.3,4.47,5.63,3.24,0.25,0.0,4.55,1.81,5.63,5.68,4.98,0.44,4.42,2.87,0.37,2.78,2.89,0.01,0.31,5.5
4.88,4.26,4.2,0.57,0.01,0.04,2.02,3.46,2.16,1.29,6.68,0.43,5.88,7.17,4.36,3.98,0.57,7.19,0.25,4.85,4.72,1.71,0.2,0.08,4.29,3.31,5.49,5.53,4.38,0.0,4.04,1.62,0.13,1.71,1.72,4.84,1.16,4.95
1.34,2.4,5.56,1.85,0.66,0.4,0.29,5.48,4.63,2.95,2.9,0.73,2.16,3.44,2.34,6.11,3.02,3.41,0.77,2.19,2.8,0.53,1.57,0.0,2.9,0.02,3.22,3.2,2.14,0.02,1.64,0.06,1.56,0.5,0.13,1.54,0.02,2.95
0.16,3.54,7.61,4.84,0.8,0.39,0.41,7.33,6.84,1.37,1.23,0.04,1.65,1.88,3.5,8.0,5.35,1.26,0.79,1.84,3.25,1.55,3.34,0.0,1.23,0.0,2.98,3.06,2.43,0.56,2.46,1.44,0.21,1.19,1.57,0.09,0.42,2.87
5.86,1.7,1.15,0.06,0.7,0.29,1.72,0.95,0.39,1.23,7.15,0.47,6.55,7.71,1.67,1.6,0.04,7.47,0.9,6.7,7.05,4.13,0.4,0.0,7.15,3.8,7.64,7.72,6.43,0.02,6.02,4.06,0.28,0.14,4.12,1.95,2.43,7.28
8.55,0.05,0.04,0.29,3.04,1.62,1.17,1.13,0.07,1.13,9.88,1.62,9.27,10.44,0.03,0.03,0.37,10.19,3.13,9.39,9.57,6.67,0.01,0.2,9.53,6.47,10.21,10.29,8.99,1.62,8.59,6.59,1.35,1.19,6.66,4.33,5.05,9.8
0.05,5.95,9.44,5.19,0.54,0.36,0.27,9.36,8.48,0.36,1.12,0.36,0.04,1.19,5.9,9.92,5.38,1.57,0.93,0.14,0.15,0.36,4.14,0.0,1.12,0.05,0.35,0.31,0.04,0.9,0.36,0.0,1.16,0.13,0.36,3.56,0.15,0.36
3.66,0.35,4.1,1.77,0.17,0.25,1.44,3.74,3.29,0.97,4.56,0.28,4.11,5.13,0.3,4.42,1.75,4.75,0.16,4.45,5.53,3.09,0.19,0.0,4.56,1.78,5.59,5.64,4.88,0.25,4.33,2.77,0.3,2.61,2.78,0.01,0.15,5.46
0.22,4.38,8.45,5.59,0.62,0.17,0.0,8.16,7.68,0.94,0.52,0.26,1.96,1.56,4.33,8.84,6.17,0.82,0.74,1.99,3.01,1.93,4.16,0.01,0.49,0.0,2.8,2.79,2.28,1.29,2.4,1.62,0.07,1.57,1.67,0.26,0.22,2.81
4.24,3.94,4.08,0.2,0.02,0.25,1.89,3.55,2.54,1.5,6.02,0.49,5.23,6.54,3.89,3.87,0.2,6.53,0.01,4.52,4.4,1.49,0.81,0.0,4.12,2.55,5.13,5.19,3.97,0.01,3.61,1.4,0.79,1.69,1.51,4.0,0.91,4.62
1.08,3.29,7.35,5.01,0.02,0.52,0.46,6.99,6.5,0.52,1.91,0.52,2.52,2.76,3.25,7.67,4.99,2.08,0.03,2.74,4.16,2.36,3.03,0.0,1.88,0.83,3.9,3.96,3.35,1.0,3.36,2.3,0.42,2.06,2.4,0.02,1.1,3.79
4.08,3.95,4.26,0.07,0.14,0.05,1.72,3.75,2.74,1.69,5.87,0.29,5.08,6.38,3.89,4.07,0.06,6.38,0.14,4.32,4.2,1.29,0.9,0.0,3.91,2.43,4.94,4.99,3.78,0.0,3.42,1.19,0.88,1.71,1.31,4.01,0.7,4.42
4.82,1.33,3.14,0.75,0.08,0.17,2.58,2.65,2.2,0.59,5.73,0.59,5.27,6.3,1.23,3.33,0.74,5.92,0.06,5.6,6.5,3.83,1.17,0.01,5.73,2.92,6.72,6.74,5.84,0.08,5.33,3.75,0.07,1.66,3.76,0.02,0.78,6.55
3.39,3.85,4.85,0.58,0.03,0.58,0.98,4.48,3.47,1.83,5.2,0.06,4.4,5.69,3.79,4.79,0.6,5.7,0.02,3.55,3.42,0.61,0.63,0.0,3.17,1.91,4.16,4.22,3.0,0.01,2.64,0.53,1.09,0.93,0.62,3.69,0.01,3.65
2.12,1.48,5.51,3.23,0.46,0.25,0.06,5.26,4.74,1.62,2.93,0.08,2.49,3.49,1.43,5.93,3.3,3.14,0.45,2.84,4.05,1.9,1.33,0.02,2.93,0.21,4.01,4.09,3.41,0.02,2.98,1.66,0.22,2.02,1.7,0.05,0.11,3.91
0.26,3.47,6.73,2.66,0.07,0.13,0.08,6.65,5.77,1.97,2.07,1.13,1.26,2.56,3.41,7.23,3.7,2.57,0.4,1.07,1.78,0.05,2.25,0.0,2.07,0.18,2.04,2.02,1.18,0.02,0.55,0.0,1.07,0.0,0.05,2.14,0.05,1.77
6.84,4.19,4.11,0.1,0.04,0.35,3.09,3.15,1.08,0.35,8.65,0.16,7.85,9.1,4.67,3.97,0.03,9.15,0.13,6.54,6.41,3.22,0.28,0.05,5.82,5.31,7.18,7.22,6.15,0.01,5.62,3.2,0.38,0.56,3.53,6.55,3.05,6.63
3.55,3.44,4.29,0.22,0.04,0.08,1.25,3.99,2.98,1.95,5.32,0.1,4.53,5.84,3.38,4.3,0.55,5.83,0.1,3.98,3.86,1.18,0.4,0.03,3.69,1.84,4.57,4.64,3.38,0.04,3.01,1.1,1.37,1.38,1.18,3.44,0.47,4.09
0.51,5.37,9.34,5.91,1.72,0.04,0.01,9.14,8.54,0.04,0.04,0.04,1.81,0.5,5.32,9.8,6.96,0.22,1.72,1.43,1.77,1.18,5.1,0.01,0.01,0.73,1.68,1.54,1.23,2.01,1.34,1.02,1.32,1.46,1.12,1.65,0.73,1.72
0.06,3.94,7.96,4.88,1.03,0.05,0.01,7.72,7.18,1.41,0.69,0.47,1.25,1.29,3.89,8.39,5.76,0.72,1.03,1.35,2.68,1.22,3.75,0.0,0.69,0.01,2.41,2.47,1.85,0.62,1.91,0.98,0.08,0.83,1.14,0.64,0.05,2.32
9.11,0.03,0.0,0.48,3.83,1.91,2.03,0.39,0.09,0.39,10.3,1.91,9.75,10.87,0.02,0.3,0.5,10.56,3.97,9.94,10.27,7.35,0.31,0.06,10.3,7.06,10.88,10.97,9.67,1.9,9.26,7.28,1.74,0.95,7.34,4.42,5.35,10.51
8.04,0.33,0.09,0.2,2.23,0.88,0.5,0.88,0.02,1.15,9.51,0.88,8.83,10.05,0.21,0.03,0.24,9.89,2.34,8.89,8.88,6.04,0.04,0.1,8.75,5.96,9.55,9.62,8.33,0.88,7.94,5.95,0.93,0.71,6.02,4.43,4.93,9.11
7.21,0.64,0.55,0.6,1.19,0.01,0.8,0.01,0.44,1.02,8.8,0.01,8.07,9.34,0.87,0.33,0.72,9.25,1.36,7.98,7.86,5.04,0.07,0.03,7.66,5.18,8.56,8.63,7.35,0.01,6.96,4.95,0.03,0.0,5.06,4.28,4.45,8.09
2.07,3.02,5.25,0.85,0.11,0.43,0.07,5.18,4.19,2.5,3.85,0.26,3.06,4.37,2.97,5.55,1.91,4.36,0.1,2.82,2.69,0.07,0.55,0.0,2.84,0.61,3.32,3.41,2.11,0.04,1.71,0.0,1.17,0.87,0.06,2.53,0.07,2.93
5.61,2.38,2.27,0.11,0.04,0.19,2.37,1.73,0.73,0.16,7.28,0.07,6.53,7.82,2.34,2.05,0.2,7.79,0.03,6.25,6.13,3.31,0.04,0.05,5.92,3.67,6.84,6.9,5.64,0.01,5.26,3.21,0.57,0.21,3.33,3.72,2.71,6.36
1.96,1.57,5.3,2.51,0.68,0.35,0.35,5.12,4.49,2.34,2.97,0.58,2.39,3.53,1.52,5.78,3.29,3.34,0.67,2.68,3.7,1.36,1.06,0.0,2.97,0.2,3.78,3.79,3.06,0.01,2.48,0.99,0.96,1.4,1.01,0.51,0.01,3.61
5.65,2.17,2.23,0.06,0.33,0.65,2.76,1.66,1.22,0.65,6.64,0.24,6.14,7.21,2.1,2.34,0.08,6.87,0.32,6.43,7.12,4.31,0.5,0.01,6.64,3.75,7.54,7.52,6.47,0.06,6.01,4.23,0.59,0.87,4.3,0.87,1.65,7.31
3.02,5.05,6.71,2.04,0.05,0.5,0.5,6.27,5.03,0.5,4.69,0.5,3.8,4.92,5.0,6.62,1.07,5.13,0.03,2.08,1.96,0.33,0.44,0.01,1.42,2.57,2.73,2.76,1.73,0.02,1.21,0.01,0.9,0.17,0.33,4.48,0.58,2.17
4.64,1.33,2.73,0.53,0.06,0.1,2.43,2.42,1.94,1.3,5.72,0.93,5.18,6.28,1.21,3.09,0.51,5.98,0.06,5.43,6.11,3.32,1.0,0.0,5.72,2.74,6.53,6.52,5.45,0.06,5.0,3.25,0.66,1.34,3.32,0.51,0.85,6.3
6.6,1.07,0.57,0.57,1.32,0.21,1.09,0.21,0.3,1.65,7.88,0.21,7.29,8.44,1.03,0.88,0.55,8.19,1.57,7.44,7.75,4.84,0.11,0.0,7.83,4.54,8.36,8.45,7.15,0.19,6.74,4.76,0.0,0.01,4.83,2.53,3.08,7.99
4.39,3.28,3.2,0.23,0.18,0.16,2.23,2.9,1.87,0.89,6.08,0.89,5.32,6.62,3.21,3.2,0.57,6.59,0.22,5.07,4.94,2.24,0.46,0.0,4.81,2.48,5.64,5.71,4.43,0.01,4.04,2.13,0.63,0.76,2.22,3.26,1.58,5.17
3.16,4.04,5.28,0.75,0.13,1.02,0.55,4.91,3.87,1.58,4.96,0.23,4.16,5.41,3.98,5.23,0.99,5.46,0.05,3.14,3.01,0.19,0.56,0.0,2.74,1.88,3.76,3.81,2.62,0.03,2.27,0.11,1.24,0.52,0.18,3.75,0.03,3.24
4.75,1.21,3.11,0.73,0.09,0.04,2.46,2.68,2.25,0.77,5.64,0.77,5.16,6.2,1.11,3.35,0.71,5.84,0.08,5.49,6.34,3.66,1.02,0.0,5.64,2.81,6.6,6.61,5.68,0.04,5.18,3.59,0.17,1.78,3.62,0.01,0.65,6.41
6.1,1.9,1.79,0.03,0.18,0.64,1.93,1.26,0.24,0.02,7.75,0.19,7.0,8.29,1.92,1.57,0.02,8.26,0.22,6.75,6.63,3.79,0.05,0.01,6.41,4.13,7.34,7.4,6.14,0.0,5.76,3.7,0.21,0.0,3.81,3.9,3.19,6.86
1.13,5.17,8.2,3.69,0.42,0.34,0.34,8.13,7.16,0.34,2.34,0.34,1.11,2.36,5.11,8.53,3.73,2.64,0.4,0.15,0.21,0.34,2.49,0.02,1.71,0.66,0.44,0.53,0.34,0.05,0.34,0.02,0.05,0.59,0.34,3.61,0.73,0.18
1.52,4.9,7.7,3.1,0.01,0.45,0.45,7.63,6.61,0.45,2.79,0.45,1.76,2.91,4.85,7.96,3.1,3.16,0.04,0.44,0.29,0.23,1.83,0.0,1.25,1.15,0.88,0.96,0.3,0.01,0.45,0.0,0.03,1.05,0.45,3.65,0.6,0.54
3.08,1.22,4.99,2.54,0.01,0.36,1.51,4.55,4.03,0.36,4.13,0.15,3.86,4.72,1.19,5.22,2.52,4.23,0.09,4.2,5.48,3.34,0.85,0.01,4.13,1.65,5.41,5.51,4.82,0.92,4.43,3.03,0.01,3.41,3.05,0.01,0.92,5.31
7.31,0.09,0.09,0.57,1.74,0.31,0.14,0.31,0.14,1.87,8.71,0.31,8.07,9.27,0.07,0.23,0.57,9.07,1.84,8.16,8.27,5.39,0.2,0.01,8.23,5.23,8.92,9.0,7.7,0.31,7.3,5.3,0.49,0.25,5.37,3.56,4.06,8.51
0.18,4.62,8.14,4.07,0.08,0.51,0.02,8.04,7.2,1.21,1.07,1.21,0.17,1.25,4.57,8.67,4.75,1.46,0.51,0.06,0.72,0.02,3.33,0.03,1.07,0.02,0.73,0.76,0.15,0.51,0.15,0.03,0.95,0.01,0.71,2.5,0.08,0.59
2.08,2.55,6.47,3.98,0.0,0.0,1.45,6.0,5.43,0.0,3.06,0.0,3.31,3.82,2.51,6.64,3.96,3.18,0.06,3.6,5.0,3.05,2.23,0.0,3.03,1.69,4.84,4.99,4.26,1.41,4.12,3.01,1.0,2.88,3.11,0.0,1.64,4.71
6.39,1.01,0.63,0.21,0.89,0.54,1.05,0.54,0.38,1.02,7.83,0.54,7.16,8.38,0.99,1.13,0.19,8.21,1.03,7.24,7.36,4.46,0.07,0.0,7.33,4.31,8.0,8.08,6.78,0.09,6.38,4.38,0.02,0.1,4.45,2.9,3.33,7.59
3.19,1.27,3.74,1.74,0.39,0.45,1.14,3.62,2.89,2.44,4.55,0.21,3.9,5.1,1.21,4.26,1.99,4.95,0.38,4.03,4.53,1.74,0.56,0.0,4.55,1.17,5.06,5.06,3.88,0.0,3.45,1.66,0.67,1.87,1.74,1.33,1.03,4.77
6.48,1.09,0.55,0.41,1.16,0.37,1.1,0.37,0.24,1.47,7.79,0.37,7.18,8.34,1.06,0.97,0.39,8.11,1.51,7.32,7.6,4.68,0.27,0.01,7.66,4.41,8.21,8.3,7.0,0.01,6.59,4.61,0.01,0.0,4.67,2.52,3.03,7.84
4.89,4.45,4.39,0.52,0.07,0.0,1.84,3.63,2.27,1.07,6.7,0.41,5.9,7.16,4.57,4.17,0.52,7.2,0.23,4.77,4.64,1.64,0.1,0.01,4.18,3.37,5.41,5.45,4.31,0.01,3.97,1.55,0.21,1.82,1.65,5.0,1.11,4.86
1.54,2.22,6.3,3.99,0.13,0.9,0.58,5.96,5.51,0.9,2.62,0.01,2.52,3.21,2.18,6.64,3.97,2.69,0.12,2.83,4.2,2.22,1.97,0.01,2.62,0.83,4.07,4.21,3.51,0.52,3.28,2.17,0.31,2.12,2.28,0.01,0.76,3.95
3.1,0.45,4.26,2.15,0.06,0.01,0.81,4.03,3.49,1.75,4.08,0.13,3.54,4.64,0.4,4.7,2.13,4.36,0.05,3.85,4.75,2.27,0.19,0.01,4.08,1.2,4.95,4.95,4.09,0.0,3.56,1.98,0.27,2.42,2.0,0.42,0.3,4.76
3.75,5.38,6.47,1.8,0.01,0.27,0.2,5.8,4.43,0.27,5.46,0.27,4.58,5.71,5.32,6.25,0.33,5.91,0.02,2.83,2.72,0.08,0.82,0.01,2.09,3.03,3.49,3.51,2.47,0.01,1.88,0.01,1.59,0.01,0.04,4.95,0.7,2.93
1.45,3.28,5.89,1.51,0.22,0.56,0.62,5.82,4.85,2.22,3.25,0.77,2.45,3.75,3.23,6.23,2.52,3.76,0.21,2.21,2.09,0.31,1.06,0.01,2.43,0.71,2.68,2.77,1.47,0.01,1.06,0.01,0.68,0.72,0.33,2.54,0.01,2.33
5.29,3.7,3.64,0.53,0.11,0.1,2.59,2.88,1.6,0.73,7.07,0.07,6.28,7.58,3.84,3.42,0.99,7.59,0.12,5.39,5.27,2.25,0.37,0.0,4.86,3.61,6.02,6.07,4.9,0.0,4.55,2.17,0.4,1.18,2.26,4.8,1.69,5.49
0.62,4.96,9.03,6.47,0.38,0.24,0.01,8.68,8.17,0.43,0.82,0.27,2.92,2.32,4.91,9.36,6.67,1.64,0.44,2.92,3.71,2.83,4.71,0.0,0.82,0.01,3.57,3.48,3.09,2.18,3.21,2.52,0.24,2.54,2.56,0.26,0.39,3.62
2.71,1.32,5.25,2.88,0.04,0.54,1.22,4.85,4.37,0.54,3.76,0.3,3.5,4.35,1.29,5.53,2.86,3.86,0.03,3.84,5.13,3.05,0.99,0.01,3.76,1.32,5.06,5.16,4.47,0.79,4.1,2.79,0.13,3.17,2.81,0.01,0.94,4.96
3.4,1.61,3.5,1.43,0.05,0.08,1.32,3.43,2.6,2.1,4.85,0.06,4.17,5.4,1.55,4.05,1.65,5.28,0.04,4.25,4.6,1.72,0.95,0.01,4.82,1.33,5.17,5.25,3.97,0.0,3.55,1.65,0.88,1.5,1.71,1.67,1.23,4.84
1.58,2.1,5.93,2.93,1.06,0.89,0.51,5.74,5.12,2.34,2.35,0.15,1.8,2.91,2.05,6.41,3.88,2.71,1.06,2.12,3.26,1.08,1.68,0.01,2.35,0.04,3.25,3.3,2.64,0.04,2.17,0.98,0.8,1.27,1.04,0.65,0.04,3.13
4.85,2.37,2.06,0.29,0.17,0.49,2.58,2.0,1.17,0.81,6.27,0.49,5.61,6.82,2.27,2.63,0.27,6.67,0.16,5.7,5.92,3.0,0.21,0.0,6.01,2.76,6.53,6.62,5.32,0.04,4.91,2.93,0.1,0.18,2.99,1.91,2.09,6.16
5.66,5.36,5.33,1.08,0.01,0.08,1.48,4.42,2.61,0.14,7.45,0.01,6.63,7.8,5.62,5.13,1.6,7.93,0.23,5.02,4.91,1.65,0.22,0.07,4.26,4.42,5.68,5.7,4.66,0.01,4.03,1.63,0.8,1.78,2.08,6.2,1.82,5.12
1.81,1.79,5.87,3.61,0.26,0.72,0.39,5.57,5.1,1.25,2.77,0.12,2.48,3.35,1.74,6.25,3.59,2.91,0.25,2.81,4.11,2.12,1.58,0.01,2.77,0.4,4.03,4.14,3.44,0.16,3.11,2.04,0.18,2.15,2.1,0.05,0.4,3.93
2.3,2.07,6.0,3.53,0.04,0.18,1.42,5.55,5.01,0.18,3.38,0.18,3.37,4.02,2.04,6.2,3.51,3.44,0.19,3.68,5.05,3.07,1.75,0.01,3.36,1.47,4.92,5.06,4.36,1.23,4.11,3.01,0.59,2.97,3.13,0.03,1.47,4.8
